question,reference,base_prediction,finetuned_prediction,base_rouge1,base_rouge2,base_rougeL,base_f1,ft_rouge1,ft_rouge2,ft_rougeL,ft_f1
Çekişmeli boşanma davalarında süreç ne kadar sürer?,"Duruşmalar genellikle 2-3 ay arayla yapılır ve toplamda 9-12 ay içinde sonuçlanması beklenir. Ancak, davanın görüldüğü yer ve mahkemenin durumu süreyi etkileyebilir.","Çekişmeli boşanma davalarında süreci belirli bir süre içinde tamamlamak için gereken adımlar vardır. Bu süreç genellikle aşağıdaki aşamalara göre devam eder:

1. **Başlama**: Dava başlaması, dava kurulması veya başlangıç tarihi olarak bilinir.

2. **Davayı Anlaşır**: İki taraf (davada yer alan iki taraf) arasında anlaşma sağlanmalıdır. Bu, davanın geçmesine gerek kalmadan gerçekleşebilir.

3. **Davaya Katılım**: Davaya katılmak için herhangi bir yere başvurulmalıdır. Bu, davayı başlatmak için gereken en temel adım olabilir.

4. **Davaya Girmek**: Başarıyla davaya girmesini sağlayacak bir durum veya durumu belirtmek gerekmektedir.

5. **Davaya Katılım**: Davaya katılmak için herhangi bir yere başvurulmalıdır.

6. **Davaya Katılım**: Başarıyla davaya girmesini sağlayacak bir dur","Çekişmeli boşanma davaları, mahkeme kararı ile sonuçlanır ve dava sürecinde 3-4 ay sürebilir.",0.14893617021276595,0.021505376344086023,0.0851063829787234,0.08064516129032258,0.22641509433962265,0.0392156862745098,0.15094339622641512,0.1142857142857143
Boşanma davasında nafaka nasıl belirlenir?,"4721 sayılı Türk Medeni Kanunu'na göre, boşanma davasında nafaka, eşlerin mali durumu ve yaşam koşulları dikkate alınarak belirlenir. Yargıtay içtihatları, nafaka miktarının hakkaniyete uygun olması gerektiğini belirtir.","Boşanma davalarında nafake belirlenebilir yöntemler şunlardır:

1. **Kendine Nefasta**: Boşanma davası sırasında, boşanan kişinin kendisini nefseden belirtmektedir.

2. **Nefastanın İsmi**: Boşanan kişinin nefseden belirttiğinde, bu isimdeki nefseden belirtilen kişiye nefsadan nefsede nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden nefseden belirttiğinden sonra, nefseden","Boşanma davasında nafakalar, mahkeme tarafından belirlenen ve taraflar arasında kanun hükmünde olup, boşanma kararı ile bağlanır.",0.0810810810810811,0.027397260273972605,0.06756756756756756,0.0,0.1492537313432836,0.0923076923076923,0.1492537313432836,0.13953488372093023
"Bir sivil toplum kuruluşu, Türkiye'nin Cumhuriyet yönetimini terk edip, federal bir sistem benimsemesi gerektiğini savunmaktadır. Bu durum Anayasanın 1. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 1. Maddesi Türkiye Devleti'nin Cumhuriyet olduğunu belirtir. Federal sistem önerisi bu maddeye aykırıdır.","Anayasa 1. Maddesinin temel amacı, Türkiye'nin cumhuriyet sisteminin korunması ve devletin üst düzey yetkilileri tarafından yönetilmesidir. Bu maddede genellikle devletin kurumsal stratejileri, politikaları ve düzenlemeleri belirlenmektedir.

Sivil toplum kuruluşların, Türkiye'nin cumhuriyet sistemiyle ilgili görüşmeler yapmak veya bu sistemde değişiklikler uygulamak istememesine de izin verilmektedir. Ancak, bu kuruluşlar, devletin kurumsal stratejileri ve politikalarını değiştirmeyi veya tamamen kontrol etmeyecektir.

Bu nedenle, sivil toplum kuruluşları, Türkiye'nin cumhuriyet sistemiyle ilgili görüşmeler yapmak veya bu sistemde değişiklikler uygulamak istememesine izin verilen ama, bu kuruluşlar, devletin kurumsal stratejileri ve politikalarını değiştirmeyi veya tamamen kontrol etmeyece","Evet, Anayasanın 1. Maddesi, Türkiye Devleti'nin Cumhuriyet olduğunu belirtir. Federal bir sistem benimsenmesi bu maddeye aykırıdır.",0.14285714285714285,0.028985507246376815,0.1142857142857143,0.03846153846153846,0.9333333333333332,0.8372093023255814,0.9333333333333332,0.8387096774193549
Demokratik devletin özellikleri vatandaşların hangi haklarını korur?,Vatandaşların siyasi haklarını korur ve yönetime katılımını teşvik eder.,"Demokratik devletler, vatandaşların birçok önemli hakini korumaktadır. Bu haklar arasında:

1. Hükümete karşı özgürlüğün korunması: vatandaşlar hükümetin kurallarına karşı özgürlük sahibi olabilir.

2. Demokratik seçimler: vatandaşlar seçim hakkı vardır ve bu seçimler genellikle seçmenin seçimiyle sonuçlanır.

3. Yargı sisteminde yer alması: vatandaşlar yargı sistemi içinde yer alabilirler ve bu sistemde hakları korunur.

4. Dış politika görüşmelerinde yer alması: vatandaşlar dış politika görüşmelerinde de yer alabilirler.

5. Eğitim hakları: vatandaşlar eğitim haklarına sahip olabilirler.

6. İşbirliği hakları: vatandaşlar işbirliği haklarına sahip olabilirler.

7. İnsan hakları: vatandaşlar insan haklarına sahip olabilirler.

8. Sosyal hakları: vatandaşlar sosyal haklarına sahip olabilirler.

9. Kalkınma ve gelişim hakları: vatandaşlar kalkınma ve gelişim haklarına sahip olabilir","Vatan hizmeti, türkiye cumhuriyeti'nin temel amaçlarından biridir. bu hizmet, devletin, vatandaşlarının yaşamını ve ekonomisini sağlama görevlerini içerir.",0.06741573033707865,0.022727272727272728,0.06741573033707865,0.016949152542372885,0.2608695652173913,0.09090909090909091,0.2173913043478261,0.07692307692307691
Anayasa'ya göre anayasa mahkemesi üyelerinin görevden alınma sebepleri nelerdir?,"Anayasa'ya göre, anayasa mahkemesi üyeleri, görevlerini kötüye kullanma veya görevlerini yapamayacak duruma gelme gibi sebeplerle görevden alınabilir.","Anayasa'da anayasa mahkemesi üyelerinin görevden alınma sebepleri şunlardır:

1. Ülkenin yasal düzenine uygun: Mahkemelerin görevlerini yerine getirmek için ülkenin yasalarına uygun olmalıdır.

2. Anayasada belirtilen süre: Anayasada mahkeme üyeleri için belirlenen süreler vardır (örneğin 3 yıl).

3. Yeterli eğitim ve yetenekler: Mahkemelerin görevleri için yeterli eğitim ve yetenekler gerektiği kabul edilir.

4. Hukuki bilgisi: Mahkemelerin görevleri için hukuki bilgileri gereklidir.

5. Duygu ve kariyer becerileri: Bu beceriler mahkemelerin görevlerinde kullanılabilir.

6. Kalkınma ve reform süreci: Bu süreçte mahkemelerin görevlerini değiştirebilir.

7. Ulusal hukuk sistemi: Uluslararası hukuk kurumları tarafından belirlenen mahkemelerin görevlerini değiştir","Anayasa'ya göre, anayasa mahkemesi üyeleri, görevlerindeki haklarını kullanarak, anayasaya aykırı hükümlerin iptali için gerekli tedbirleri alamazlar. bu hüküm, anayasa mahkemesi üyelerinin bağımsızlığını ve görevdeki haklarını korur.",0.1699346405228758,0.0662251655629139,0.10457516339869281,0.07339449541284403,0.30303030303030304,0.21875,0.30303030303030304,0.23255813953488372
"Anayasa madde 158, uyuşmazlık mahkemesi'nin kuruluşu ve görevlerinin sınırlandırılmasını nasıl düzenler","Anayasa madde 158, uyuşmazlık mahkemesi'nin kuruluşu ve görevlerinin sınırlandırılmasını, adli, idari ve askeri yargı mercileri arasındaki görev ve hüküm uyuşmazlıklarını kesin olarak çözme ve anayasa mahkemesi başkanı'nın başkanlığında çalışma şartı ile düzenler. bu sınırlamalar, uyuşmazlık mahkemesi'nin bağımsızlığını ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır. bu hüküm, uyuşmazlık mahkemesi'nin kuruluşu ve görevlerinin korunmasını ve sınırlamaların keyfi olmamasını sağlar.","Anayasa Madde 158, uyuşmazlık mahkemesi'nin kuruluşu ve görevleri hakkında belirli kurallara dayanır. Bu madde, uyuşmazlık mahkemelerinin oluşturulması, görevlendirilmesi ve işlevlerini belirtmektedir.

1. Uyuşmazlık Mahkeme: Anayasa Madde 158, uyuşmazlık mahkemelerinin oluşturulması için gereken koşulları belirtir. Bu koşullar arasında, uyuşmazlık mahkemelerinin kurulmasının gerekli kanunlar ve yasalarla sınırlı olması, ve bu mahkemenin temel görevleri (uyuşmazlık sorumlusu, uyuşmazlık sorumlu tutumu, uyuşmazlık sorumlu tutumu kontrolü vb.) yerine getirmesi önemlidir.

2. Görevler: Anayasa Madde 158, uyuşmazlık mahkemelerinin görevlerini belirtir. Bu görevler arasında, uyuşmazlık","Anayasa madde 158, uyuşmazlık mahkemesi'nin kuruluşu ve görevlerinin sınırlandırılmasını, kanunla düzenlenmesini ve anayasaya ve kanunlara uygun olarak faaliyet göstermesini öngörür. bu sınırlamalar, uyuşmazlık mahkemesi'nin bağımsızlığını ihlal etmemeli ve adil yargılama esasına kavuşturmalı. bu hüküm, uyuşmazlık mahkemesi'nin kuruluşunu ve görevlerini korur.",0.33628318584070793,0.16964285714285712,0.27433628318584075,0.1044776119402985,0.6145251396648044,0.4971751412429378,0.5586592178770949,0.35051546391752575
Temel hak ve hürriyetlerin sınırlanması ile ilgili yargı denetimi nasıl yapılır,"Temel hak ve hürriyetlerin sınırlanması ile ilgili yargı denetimi, anayasa mahkemesi tarafından yapılır. mahkeme, sınırlamaların anayasa'ya uygun olup olmadığını denetler ve gerektiğinde iptal eder.","Temel hak ve hürriyetlerin sınırlanmasıyla ilgili, yargı denetimleri genellikle belirli bir hukuki düzenlemeye dayalı olarak gerçekleştirilir. Bu düzenlemeler genellikle:

1. **Hükümetin Hareketi**: Temel hak ve hürriyetlerin sınırlanmasını sağlamak için, hükümetin hareketini kontrol etmek önemlidir.

2. **Kalkınma ve Kaldırma Hakları**: Bu haklar, temel hakların sınırlanmasının bir parçasıdır. Yargılar bu hakları kontrol etmeyi amaçlar.

3. **Yargılar**: Temel hak ve hürriyetlerin sınırlanmasının uygulanabilmesi için yarattıkları özel yargılar vardır. Örneğin, ""İşçi Hükümeti"" veya ""İşçi Hükümeti İstihbaratı"" gibi yarattıklar.

4. **Tahkimat ve Denetim**: Yargılar, temel hak ve hürriyetlerin sınırlan","Yargı denetimleri, temel hak ve hürriyetlerin sınırlanmasının anayasal güvence altına alınmasını sağlar. bu denetimler, sınırlamaların keyfi olmamasını ve adil kullanılmasını kontrol eder.",0.18497109826589594,0.10526315789473685,0.18497109826589594,0.09259259259259259,0.43243243243243246,0.2777777777777778,0.40540540540540543,0.21739130434782608
"Anayasa madde 127'ye göre, mahalli idareler nasıl düzenlenmiştir?","Anayasa madde 127'ye göre, mahalli idareler, il, belediye veya köy halkının mahalli müşterek ihtiyaçlarını karşılamak üzere, karar organları, kanunda gösterilen esaslara göre, seçmenler tarafından seçilerek oluşturulan kamu tüzel kişileridir.","Anayasa Madde 127, ""Mahallelerin Hukukunun Yönetimi"" olarak adlandırılır ve bu anlayış, mahalleyi yönetmek için gereken temel kuralları belirtir.

Bu anlayış, aşağıdaki önemli noktaları içerir:

1. Mahallelerin genel yönetimindeki rol: Mahallelerin genel yönetiminde, mahalle başkanlığı görevini üstlenen bir mahalle başkan bulunmalıdır. Bu kişi, mahalle halkının haklarını korumak ve mahalle yönetimindeki sorumlulukları yerine getirmek için yeterli yetenekleri olmalıdır.

2. Mahalle yönetim kurumu: Mahalle yönetim kurumu, mahalle halkının haklarını korumak ve mahalle yönetimindeki sorumlulukları yerine getirmek için yeterli yetenekleri olmalıdır.

3. Mahalle yönetim kurumunun kurulumu: Mahalle yönetim kurumunun kurulumu, mahalle halkının onayı gerektirir. Bu, mahalle halkının mahalle yönetim kurumunu kabul etmesi ve bu kurumun mahalle yönetimindeki rolünü","Anayasa madde 127'ye göre, mahalli idareler, ilçeler veya belediyelerin mahallilerine ayrılmış kastında kurulmuştur. Mahalli idareler, yerel ihtiyaçlara ve yerel yönetimle ilgili faaliyet gösterir.",0.10416666666666664,0.042105263157894736,0.09375,0.030075187969924814,0.358974358974359,0.21052631578947367,0.33333333333333337,0.2692307692307692
Boşanma davasında nafaka artırımı nasıl talep edilir?,"4721 sayılı Türk Medeni Kanunu'na göre, boşanma davasında nafaka artırımı talep eden taraf, nafaka miktarının artırılması için mahkemeye başvurabilir. Yargıtay içtihatları, nafaka artırım taleplerinin değerlendirirken tarafların mali durumlarını dikkate alır.","Boşanma davalarında nafake artırımı talebi, belirli koşullar altında değerlendirilebilir. Bu tür talepler genellikle:

1. **İhtiyaclı Kullanıcılar**: Boşanma davalarında, kullanıcıların istedikleri kadar veya daha fazla nafake artırılmasını talep etmektedir.

2. **Kendine Uygun**: Davayı tamamlayan kullanıcıların istedikleri kadar veya daha fazla nafake artırılmasını talep etmektedir.

3. **Hükümetin İsteklerini Takip Etme**: Hükümetin bozulan maliyeti artırmak için kullanıcının istedikleri kadar veya daha fazla nafake artırılması gereklidir.

4. **Talebinin Başka Bir Seçenekle Değerlendirilmeli**: Talebinin başka bir şekilde değerlendirilmesi gerekiyor, örneğin, kullanıcıların istedikleri kadar veya daha fazla nafake artırılmasının mümkün olup olmadığını kontrol etmeyi önemsebilir.

5. **Dav","Nafakayı artırma talebi, mahkeme kararı ile yapılabilir. bu talep, tarafların karşılıklı anlaşmaya dayanarak yapılır.",0.2448979591836735,0.08247422680412371,0.19387755102040813,0.06611570247933884,0.16216216216216214,0.027777777777777776,0.13513513513513511,0.045454545454545456
Düşünceyi Açıklama ve Yayma Hürriyeti Hangi Anayasa Maddesinde Belirtilmiştir?,26. maddede.,"Düşünceyi açığa çıkarmak ve yaymak, genellikle haklı düşünme veya düşüncenin açıkça ortaya çıkarılmasına dayanır. Bu konuda, Avrupa Birliği'nin (AB) Ulusal Düşünce ve İletişim Kanunu (UDIK) kapsamında belirlenen hukukun temel kavramları ile ilgili bazı bilgiler bulunmaktadır.

UDIK, AB'de 1986 yılında kurulmuş ve 2005 yılında yeniden düzenlendiği bir hukuk. Bu kanun, AB ülkelerinin haklarını korumak ve insan haklarının korunmasını sağlamak için yasal bir çerçeve oluşturmayı amaçlamaktadır. 

Bu kanun, ""hükümetin haklarını koruma"", ""halkın haklarını koruma"" ve ""hükümetin ve halkın haklarını koruma"" gibi temel kavramlarla ilgilidir. Bunlardan birisi, ""hükümetin haklarını koruma"" olarak da anılır, bu konu, hükümetin haklarına olan hak ve özgürlüğüne dayanarak, bu",19. maddede.,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5
Anayasanın 67. Maddesi Hangi Tarihte Yürürlüğe Girmiştir?,7 Kasım 1982'de yürürlüğe girmiştir.,"Anayasanın 67. Maddesi, 1982 yılında yürürlüğe girdi.

Bu maddi, ""Keskinlik ve Kötü Öğrenme Hakkında"" olarak adlandırılır ve bu tür hukukun temel kavramları hakkında bilgi verir. 

Özellikle, keskinlik (hükümetin veya diğer kurumların belirsiz davranışlarını engellemek için kullanabilecekleri bir tane) ve kötü öğrenme (kendini kötü etkileyen veya kötü etkileyecektir) konuları kapsar.

Bu maddi, hukukun temel kavramlarından biridir ve genellikle insan haklarına ve özgürlüğüne dayanır.",1982 yılında yürürlüğe girmiştir.,0.099009900990099,0.0606060606060606,0.099009900990099,0.029850746268656716,0.6666666666666666,0.5263157894736842,0.6666666666666666,0.4444444444444445
Birliğin giderlerine katılmayan eş hakkında ne yapılabilir?,"Mahkeme, borçlulara ödemeyi tamamen veya kısmen diğer eşe yapmalarını emredebilir.","Eşinizin giderlere katılmamak için, bu durumun özel bir durum olduğunu belirtmek önemlidir. Ancak genel olarak, eşinizin giderlere katılmaması için aşağıdaki adımları takip edebilirsiniz:

1. Eşinizin giderlere katılmadığını belirtmeniz gerekebilir.

2. Bu durumu aile toplantısında veya diğer ilişkilerde paylaşmanızı öneririm.

3. Eğer giderlere katılmadığınızda bir sorun olursa, bu sorunu aile üyeleriyle tartışmanızı öneririm.

4. Eğer giderlere katılmadığınızda bir sorun olursa, bu sorunu aile üyeleriyle tartışmanızı öneririm.

5. Eğer giderlere katılmadığınızda bir sorun olursa, bu sorunu aile üyeleriyle tartışmanızı öneririm.

6. Eğer giderlere katılmadığınızda bir sorun olursa, bu sorunu aile üyeleriyle tartışmanızı öneririm.

7. Eğer giderlere katılmadığınızda bir sorun",Eşin giderlerine katılmayan kısmını tazminetle talep edebilirsiniz.,0.07547169811320754,0.012738853503184714,0.07547169811320754,0.037383177570093455,0.23076923076923075,0.0,0.15384615384615383,0.0
"Bir bakanlığın görevleri, Cumhurbaşkanlığı kararnamesi ile belirlenmeden faaliyete geçmiştir. Bu durum Anayasanın 113. Maddesi ile nasıl çelişir?","Anayasanın 113. Maddesi, bakanlıkların görevlerinin Cumhurbaşkanlığı kararnamesi ile düzenlenmesini öngörür. Bu durum maddeye aykırıdır.","Bu durum Anayasa'nın 113. Maddesinin belirttiği ""Görevlerin Belirlenmesi"" bölümüne göre açıklanır. Bu bölümde, görevlerin belirlenebilir veya belirlenen durumlarda, bu görevlere sahip olmak için gereken koşulların belirlenmesi ve belirlenen görevlere ait hakların belirlenmesi yer almaktadır.

Anayasa'nın bu maddede belirtilen koşullar, bakanların görevlerinin belirlenebilme durumu hakkında bilgi sağlar. Örneğin, bakanların görevlerinin belirlenebilmesi için gerekli şartlar, bakanın görevlendirilmesi, görevlendirilen bakanın görevlendirilebilmesi gibi konularda ayrıntılı açıklamalar bulunmaktadır.

Bu durum, bakanların görevlerinin belirlenebilmesi için gereklilikleri ve gereksinimleri belirlemektedir. Ancak, bu durumun tamamen belirlenmesi ve uygulanması, bakanlık yönet","Anayasanın 113. Maddesi, bakanlıkların görevlerinin Cumhurbaşkanlığı kararnameleri ile düzenlenmesini öngörür. Bu durum maddeye aykırıdır.",0.14473684210526314,0.06666666666666667,0.10526315789473684,0.08333333333333334,0.96,0.9166666666666666,0.96,0.9285714285714286
1997 Yılından Kalma Alacak İçin Hangi Faiz Oranını Kullanmalıyım?,Yıllık Tüfe Oranında Birleşik Faiz Veya Yasal Faiz Uygulayabilirsiniz. Ancak Alacağınız Zamanaşımına Uğramış Olabilir.,"1997 yılına kadar Türkiye'de 20 yıllık alacak için faiz oranının genel olarak kullanılan değer 35%-40% olup, bu oranın 20 yıllık alacak için geçerli olduğunu unutmayın. Ancak, bu oranlar genellikle değişen ve zamanla değişen faktörler nedeniyle değişebilir. Bu nedenle, en doğru ve güncel bilgiyi almak için şu adımları takip edebilirsiniz:

1. Türkiye Finans Merkezi (TFM) web sitesindeki faiz oranlarına bakabilirsiniz.
2. Türkiye İş Bankası veya diğer finansal kuruluşların faiz oranlarına bakabilirsiniz.
3. Türkiye Cumhuriyeti Genelkurmayesi (TKG) faiz oranlarına bakabilirsiniz.

Bu tür bilgiler genellikle güncellenen ve güncel olarak sunulur. Ayrıca, bankaların faiz oranlarını değiştirdiği veya yeni faiz oranları açıkladığı haberlere de dikkat etmenizi öneririm.",1997 Yılından Kalma Alacaklılar için 2005-2015 Arası 36.000 TL İle 48.000 TL Arasında Faiz Oranı Uygulanır. Bu Oranla Tazminat İstediğiniz Durumda Bir Avukata Ve Taşınmaz Mahkemesine Hakkındır.,0.13714285714285715,0.023121387283236993,0.09142857142857143,0.0,0.12121212121212123,0.0,0.09090909090909091,0.04878048780487805
Mirasta kanuni mirasçılar kimlerdir?,"Mirasta kanuni mirasçılar, miras bırakanın eşleri, çocukları, torunları ve diğer yasal mirasçılarıdır.","Mirasta kanuni mirasçıları, Türkiye'de miras konusuna ilişkin hukuki sorunlarına yönelik karar vermek için kullanılan kişilerdir. Bu kişiler, belirli bir mirası üzerindeki anlaşmazlıklarını çözme veya çözmek için başvurulabilir. Mirasçılar genellikle:

1. Miras konusundaki anlaşmazlıklarını çözme amacıyla başvurulan kişilerdir.
2. Belirli bir miras konusu üzerindeki anlaşmazlıklarını çözme amacıyla başvurulan kişilerdir.
3. Miras konusunda belirlenen anlaşmazlıkların çözülmesi amacıyla başvurulan kişilerdir.

Bu kişiler, miras konusunda belirlenen anlaşmazlıkların çözülmesine yardımcı olmak için çeşitli yöntemleri kullanabilirler. Bunlar arasında:

- Miras konusunda belirlenen anlaşmazlıkların çözülmesinde bulunması
- Miras konusunda belirlenen anlaşmazlıkların çözülmesini sağlayacak diğer kişilerin başvurusu
- Miras konusunda belirlenen anlaşmazlıkların çözülmesinin tamamlanmasında bulunması

","Vekalet eden, miras bırakanın ölümünden sonra miras payına sahip kişilerdir.",0.125,0.05747126436781608,0.11363636363636363,0.07339449541284404,0.2777777777777778,0.17647058823529413,0.2777777777777778,0.1818181818181818
Kamu görevlileri ve memurların hakları nelerdir?,"Kamu görevlileri ve memurlar, çalışma koşulları, maaş ve emeklilik hakları ile ilgili güvencelere sahiptirler.","Kamu görevlileri ve memurların hakları, Türkiye Cumhuriyeti Hukuk Ordusu'nun (TCHH) genel olarak belirtilen haklarla ilgili olabilir. Bu haklar genellikle:

1. Çalışma hakları: Memurların iş yapma yetkisi.

2. İşbirliği hakları: Memurların işbirliğini sağlama.

3. İstihbarat hakları: Memurların istihbaratı sağlama.

4. Eğitim hakları: Memurların eğitimini sağlamak.

5. Yaşam hakları: Memurların yaşamanın sağlanması.

6. Yabancı dil öğrenme hakları: Memurların yabancı dil öğrenmesini sağlama.

7. Sağlık hakları: Memurların sağlık ihtiyaçlarını karşılamak.

8. Çocuk eğitimi hakları: Memurların çocuklarının eğitimini sağlamak.

9. Eğitim ve eğitim rehinleri hakları: Memurların eğitim ve eğitim rehinlerini sağlama.

10. Eğitim ve eğitim rehinleri rehinleri hakları: Memurların eğitim ve eğitim re","Kamu görevlileri ve memurlar, kamu hizmetlerini yerine getirmek için yasal dayanaklardan ve yükümlülüklerden sorumlu olurlar. bu haklar, anayasal düzenlemelere göre düzenlenir.",0.11904761904761904,0.06024096385542168,0.10714285714285712,0.07079646017699116,0.33333333333333337,0.17391304347826086,0.33333333333333337,0.22857142857142854
"Bir grup avukat, seçimlerin yargı denetimine tabi olmadan yapılabileceğini belirten Anayasa maddesinin iptali için başvuruda bulunmuştur. Bu başvuru Anayasanın 79. Maddesi ile nasıl çelişir?","Anayasanın 79. Maddesi, seçimlerin yargı denetimine tabi olduğunu belirtir. Bu maddeye aykırı bir başvuru Anayasa'ya aykırıdır.","Anayasa maddesi, seçimlerin yargı denetimine tabi olduğunu belirtmektedir. Bu maddede, seçimlerin genel seçimlerdeki yasal düzenlemelerle sınırlı olduğunu ve bu yasal düzenlemelerin yerel seçimlerde de uygulanabileceğini belirtmektedir.

Bu maddeden bahsedilen ""yasadaki sınırlar"" (sizin) ise, seçimlerin genel seçimlerindeki yasal düzenlemelerle sınırlıdır. Bu, genel seçimlerdeki yasal düzenlemelerin yerel seçimlerde de uygulanmamasını vurgulamaktadır.

Bu nedenle, bir grup avukat, seçimlerin yargı denetimine tabi olmadığını belirten başvuru, Anayasa maddesinin 79. Maddesiyle çelişmez. Bu maddenin amacı, genel seçimlerdeki yasal düzenlemelerin yerel seçimlerde de uygulanmamasını vurgulamaktadır.","Anayasanın 79. Maddesi, seçimlerin yargı denetimine tabi olduğunu belirtir. Bu maddeye aykırı bir başvuru Anayasa'ya aykırıdır.",0.2773722627737226,0.14814814814814814,0.23357664233576642,0.1702127659574468,1.0,1.0,1.0,1.0
"Bir sivil toplum kuruluşu, yabancıların hak ve hürriyetlerinin yasal dayanak olmaksızın sınırlanması gerektiğini savunmaktadır. Bu durum Anayasanın 16. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 16. Maddesi Türkiye Devleti'nin yabancıların temel hak ve hürriyetlerinin milletlerarası hukuka uygun olarak kanunla sınırlanabileceğini belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.","Bu durum, genellikle Anayasanın 16. Maddesine aykırıdır. Anayasanın 16. Maddesi, ""Hükümetin veya halkın hak ve özgürlüğü"" ile ilgili bilinen kurallarla ilgilidir. Bu maddede, vatandaşların hak ve özgürlüğünü koruma, hakları ihlali, haklı insanlar için hak kazanma gibi konularda belirlenen kurallara uyması gereklidir.

Sivil toplum kuruluşların yabancıların hak ve hürriyetlerinin yasal dayanak olmaksızın sınırlanması, bu maddeden aykırıdır çünkü bu konuda genel bir kurallar yer almamaktadır. Ancak, bu kuruluşların uluslararası ilişkilerini düzenlemek ve uluslararası hukukunun uygulanmasını sağlamak için uluslararası hukuk ve diplomatik kuramların kullanılabilir.","Evet, Anayasanın 16. Maddesi Türkiye Devleti'nin yabancıların temel hak ve hürriyetlerinin millete bağlı olduğunu belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.",0.2580645161290323,0.1568627450980392,0.232258064516129,0.17142857142857143,0.8055555555555555,0.7714285714285715,0.8055555555555555,0.7999999999999999
Sendika kurma hakkı ile ilgili uluslararası belgeler hangileridir,"Sendika kurma hakkı, uluslararası çalışma örgütü (ilo) standartları ve birleşmiş milletler i̇nsan hakları evrensel bildirgesi gibi uluslararası belgelerde de korunmaktadır.","Sendikaların kurması hakkı, genellikle uluslararası hukukun temel kavramları tarafından tanımlanır. Bu konuda en önemli uluslararası belgeler şunlardır:

1. **Yunanistan Hükümeti Kanunu (1950)**: Bu kanun, sendikaların kurulmasına ilişkin hukukun temel kavramlarını belirtmektedir.

2. **İstanbul Sendikası Kanunu (1963)**: Bu kanun, sendikaların kurulumu ve operasyonlarını düzenlemek için kullanılır.

3. **Avrupa Birliği Kanunu (1984)**: Avrupa Birliği'nin sendikalarının kurulumu ve operasyonlarını düzenlemek için kullanılan bir kanunudur.

Bu belgeler, sendikaların kurulumu ve operasyonlarını düzenlemek için gereken temel kavramları ve kuralları içerir. Ancak, bu belgelerdeki tüm kavramlar ve kurallar, her ülkeye özgü hukukun temel kavramlarıdır. Her ülkeye özgü h","Sendika kurma hakkı, birleşmiş milletler i̇nsan hakları evrensel değerlerden biri olarak kabul edilmiştir. bu hakkın güvence altına alınması, anayasal düzenlemelere ve uluslararası insan haklarına uygun olarak gerçekleştirilmiştir.",0.09210526315789473,0.0,0.06578947368421052,0.05357142857142857,0.4307692307692308,0.25396825396825395,0.3384615384615385,0.425531914893617
Meclis soruşturması ne amaçla yapılır?,Başbakan veya bakanlar hakkında görevleri ile ilgili olarak cezai sorumluluklarının araştırılması için yapılır.,"Meclis soruşturması, mevcut düzenlemelerin ve yasaların uygulanmasını ve hukuki anlaşmazlıklarının çözülmesini amaçlar. Bu süreç, mevcut düzenlemeleri ve yasalara uygun olup olmadığına ve hukuki anlaşmazlıklardan kaynaklanan sorunların çözümüne odaklanır. Meclis soruşturması, genellikle devletin hukuki yapısı ve düzenlemelerinin korunmasına yönelik bir süreçdir.","Meclis soruşturması, tarafların idari faaliyetlerinden dolayı mecliste yapılan görüşmelerin ve kararlarının kesinleşmesi sırasında, ilgili mahkemeden alınan kararların ve diğer belgelerle sonuçlanmasıdır.",0.08888888888888888,0.022727272727272728,0.08888888888888888,0.0,0.26229508196721313,0.03389830508474576,0.13114754098360656,0.058823529411764705
